step,alteration,octave,pitch,type,duration,measureCount,voice
C,,5,C5,quarter,1.0,0,1329830716000
C,,5,C5,quarter,1.0,1,1329830716000
B,,4,B4,quarter,1.0,1,1329830716000
A,,4,A4,quarter,1.0,1,1329830716000
G,,4,G4,quarter,1.0,1,1329830716000
C,,5,C5,quarter,1.0,2,1329830716000
C,,5,C5,quarter,1.0,2,1329830716000
G,,4,G4,quarter,1.0,2,1329830716000
G,,4,G4,quarter,1.0,2,1329830716000
A,,4,A4,quarter,1.0,3,1329830716000
A,,4,A4,quarter,1.0,3,1329830716000
G,,4,G4,quarter,1.0,3,1329830716000
G,,4,G4,quarter,1.0,3,1329830716000
A,,4,A4,quarter,1.0,4,1329830716000
A,,4,A4,quarter,1.0,4,1329830716000
G,,4,G4,half,2.0,4,1329830716000
F,,4,F4,quarter,1.0,5,1329830716000
F,,4,F4,quarter,1.0,5,1329830716000
G,,4,G4,quarter,1.0,5,1329830716000
F,,4,F4,quarter,1.0,5,1329830716000
E,,4,E4,quarter,1.0,6,1329830716000
D,,4,D4,quarter,1.0,6,1329830716000
C,,4,C4,quarter,1.0,6,1329830716000
C,,5,C5,quarter,1.0,6,1329830716000
C,,5,C5,quarter,1.0,7,1329830716000
C,,5,C5,quarter,1.0,7,1329830716000
G,,4,G4,quarter,1.0,7,1329830716000
G,,4,G4,quarter,1.0,7,1329830716000
A,,4,A4,quarter,1.0,8,1329830716000
A,,4,A4,quarter,1.0,8,1329830716000
G,,4,G4,quarter,1.0,8,1329830716000
G,,4,G4,quarter,1.0,8,1329830716000
C,,5,C5,quarter,1.0,9,1329830716000
C,,5,C5,quarter,1.0,9,1329830716000
G,,4,G4,quarter,1.0,9,1329830716000
G,,4,G4,quarter,1.0,9,1329830716000
A,,4,A4,quarter,1.0,10,1329830716000
A,,4,A4,quarter,1.0,10,1329830716000
G,,4,G4,half,2.0,10,1329830716000
F,,4,F4,quarter,1.0,11,1329830716000
F,,4,F4,quarter,1.0,11,1329830716000
G,,4,G4,quarter,1.0,11,1329830716000
F,,4,F4,quarter,1.0,11,1329830716000
E,,4,E4,quarter,1.0,12,1329830716000
D,,4,D4,quarter,1.0,12,1329830716000
C,,4,C4,quarter,1.0,12,1329830716000
C,,5,C5,quarter,1.0,12,1329830716000
C,,5,C5,quarter,1.0,13,1329830716000
C,,5,C5,quarter,1.0,13,1329830716000
B,,4,B4,half,2.0,13,1329830716000
A,,4,A4,quarter,1.0,14,1329830716000
A,,4,A4,quarter,1.0,14,1329830716000
G,,4,G4,half,2.0,14,1329830716000
A,,4,A4,quarter,1.0,15,1329830716000
A,,4,A4,quarter,1.0,15,1329830716000
G,,4,G4,quarter,1.0,15,1329830716000
G,,4,G4,quarter,1.0,15,1329830716000
F,,4,F4,quarter,1.0,16,1329830716000
F,,4,F4,quarter,1.0,16,1329830716000
G,,4,G4,quarter,1.0,16,1329830716000
F,,4,F4,quarter,1.0,16,1329830716000
E,,4,E4,quarter,1.0,17,1329830716000
D,,4,D4,quarter,1.0,17,1329830716000
C,,4,C4,half,2.0,17,1329830716000
C,,5,C5,quarter,1.0,18,1329830716000
B,,4,B4,quarter,1.0,18,1329830716000
A,,4,A4,quarter,1.0,18,1329830716000
G,,4,G4,quarter,1.0,18,1329830716000
C,,5,C5,half,2.0,19,1329830716000
G,,4,G4,quarter,1.0,19,1329830716000
G,,4,G4,quarter,1.0,19,1329830716000
A,,4,A4,quarter,1.0,20,1329830716000
A,,4,A4,quarter,1.0,20,1329830716000
G,,4,G4,quarter,1.0,20,1329830716000
G,,4,G4,quarter,1.0,20,1329830716000
A,,4,A4,quarter,1.0,21,1329830716000
A,,4,A4,quarter,1.0,21,1329830716000
G,,4,G4,quarter,1.0,21,1329830716000
G,,4,G4,quarter,1.0,21,1329830716000
A,,4,A4,quarter,1.0,22,1329830716000
A,,4,A4,quarter,1.0,22,1329830716000
D,,4,D4,quarter,1.0,22,1329830716000
D,,4,D4,quarter,1.0,22,1329830716000
E,,4,E4,half,3.0,23,1329830716000
Rest,,,Rest,quarter,1.0,23,1329830716000
