step,alteration,octave,pitch,type,duration,measureCount,voice
G,,5,G5,half,2.0,0,1329830719456
G,,5,G5,half,2.0,1,1329830719456
G,,5,G5,half,2.0,1,1329830719456
E,,5,E5,half,2.0,1,1329830719456
E,,5,E5,half,2.0,1,1329830719456
C,,5,C5,whole,4.0,2,1329830719456
C,,5,C5,whole,4.0,2,1329830719456
Rest,,,Rest,whole,4.0,3,1329830719456
G,,5,G5,half,2.0,3,1329830719456
Rest,,,Rest,half,2.0,3,1329830719456
G,,5,G5,whole,4.0,4,1329830719456
G,,5,G5,half,2.0,4,1329830719456
Rest,,,Rest,half,2.0,4,1329830719456
G,,5,G5,whole,4.0,5,1329830719456
G,,5,G5,half,2.0,5,1329830719456
Rest,,,Rest,half,2.0,5,1329830719456
D,,5,D5,whole,6.0,6,1329830719456
Rest,,,Rest,half,2.0,6,1329830719456
Rest,,,Rest,whole,4.0,7,1329830719456
D,,5,D5,half,2.0,7,1329830719456
Rest,,,Rest,half,2.0,7,1329830719456
D,,5,D5,whole,4.0,8,1329830719456
D,,5,D5,half,2.0,8,1329830719456
Rest,,,Rest,half,2.0,8,1329830719456
C,,5,C5,whole,4.0,9,1329830719456
C,,5,C5,half,2.0,9,1329830719456
Rest,,,Rest,half,2.0,9,1329830719456
D,,5,D5,half,2.0,10,1329830719456
C,,5,C5,whole,4.0,10,1329830719456
Rest,,,Rest,half,2.0,10,1329830719456
B,,4,B4,whole,6.0,11,1329830719456
C,,5,C5,half,2.0,11,1329830719456
C,,5,C5,half,2.0,12,1329830719456
D,,5,D5,half,2.0,12,1329830719456
C,,5,C5,half,2.0,12,1329830719456
C,,5,C5,half,2.0,13,1329830719456
B,,4,B4,half,2.0,13,1329830719456
A,,4,A4,whole,4.0,13,1329830719456
G,,4,G4,whole,6.0,14,1329830719456
Rest,,,Rest,half,2.0,14,1329830719456
