step,alteration,octave,pitch,type,duration,measureCount,voice
D,,5,D5,half,2.0,0,1329830715424
D,,5,D5,half,2.0,0,1329830715424
A,,4,A4,half,2.0,1,1329830715424
B,,4,B4,half,2.0,1,1329830715424
C,0,5,C5,half,2.0,2,1329830715424
A,,4,A4,half,2.0,2,1329830715424
F,0,4,F4,half,2.0,3,1329830715424
G,,4,G4,half,2.0,3,1329830715424
A,,4,A4,half,2.0,4,1329830715424
G,,4,G4,half,2.0,4,1329830715424
F,0,4,F4,half,2.0,5,1329830715424
E,,4,E4,half,2.0,5,1329830715424
D,,4,D4,half,2.0,6,1329830715424
D,,4,D4,half,2.0,6,1329830715424
D,,4,D4,quarter,1.0,7,1329830715424
D,,4,D4,quarter,1.0,7,1329830715424
D,,4,D4,quarter,1.0,7,1329830715424
E,,4,E4,quarter,1.0,7,1329830715424
F,0,4,F4,half,2.0,8,1329830715424
F,1,4,F[1]4,quarter,1.0,8,1329830715424
G,,4,G4,quarter,1.0,8,1329830715424
A,,4,A4,quarter,1.0,9,1329830715424
A,,4,A4,quarter,1.0,9,1329830715424
G,,4,G4,quarter,1.0,9,1329830715424
G,,4,G4,quarter,1.0,9,1329830715424
A,,4,A4,half,3.0,10,1329830715424
A,,4,A4,quarter,1.0,10,1329830715424
A,,4,A4,quarter,1.0,11,1329830715424
A,,4,A4,quarter,1.0,11,1329830715424
C,1,5,C[1]5,quarter,1.0,11,1329830715424
C,1,5,C[1]5,quarter,1.0,11,1329830715424
D,,5,D5,half,2.0,12,1329830715424
E,,5,E5,half,2.0,12,1329830715424
F,0,5,F5,quarter,1.0,13,1329830715424
E,,5,E5,quarter,1.0,13,1329830715424
D,,5,D5,quarter,1.0,13,1329830715424
C,1,5,C[1]5,quarter,1.0,13,1329830715424
D,,5,D5,half,3.0,14,1329830715424
D,,5,D5,quarter,1.0,14,1329830715424
D,,5,D5,quarter,1.0,15,1329830715424
D,,5,D5,quarter,1.0,15,1329830715424
C,0,5,C5,quarter,1.0,15,1329830715424
C,1,5,C[1]5,quarter,1.0,15,1329830715424
A,,4,A4,half,2.0,16,1329830715424
G,,4,G4,quarter,1.0,16,1329830715424
G,,4,G4,quarter,1.0,16,1329830715424
F,0,4,F4,quarter,1.0,17,1329830715424
F,1,4,F[1]4,quarter,1.0,17,1329830715424
E,,4,E4,quarter,1.0,17,1329830715424
E,,4,E4,quarter,1.0,17,1329830715424
D,,4,D4,whole,4.0,18,1329830715424
