step,alteration,octave,pitch,type,duration,measureCount,voice
C,,5,C5,half,3.0,0,2400777820800
C,,5,C5,quarter,1.0,0,2400777820800
C,,5,C5,half,3.0,0,2400777820800
C,,5,C5,quarter,1.0,0,2400777820800
C,,5,C5,half,2.0,1,2400777820800
C,,5,C5,whole,4.0,1,2400777820800
D,,5,D5,half,2.0,1,2400777820800
C,,5,C5,whole,4.0,2,2400777820800
F,,4,F4,whole,4.0,2,2400777820800
C,,5,C5,half,3.0,3,2400777820800
C,,5,C5,quarter,1.0,3,2400777820800
C,,5,C5,half,3.0,3,2400777820800
C,,5,C5,quarter,1.0,3,2400777820800
C,,5,C5,half,2.0,4,2400777820800
C,,5,C5,whole,4.0,4,2400777820800
D,,5,D5,half,2.0,4,2400777820800
C,,5,C5,whole,4.0,5,2400777820800
F,,4,F4,whole,4.0,5,2400777820800
rest,,,rest,whole,4.0,6,2400777820800
F,,4,F4,whole,4.0,6,2400777820800
F,,4,F4,whole,4.0,7,2400777820800
F,,4,F4,half,2.0,7,2400777820800
F,,4,F4,half,2.0,7,2400777820800
F,,4,F4,half,2.0,8,2400777820800
E,,4,E4,half,2.0,8,2400777820800
D,,4,D4,half,2.0,8,2400777820800
D,,4,D4,half,2.0,8,2400777820800
C,,4,C4,breve,8.0,9,2400777820800
rest,,,rest,whole,4.0,10,2400777820800
F,,4,F4,whole,4.0,10,2400777820800
F,,4,F4,whole,4.0,11,2400777820800
F,,4,F4,half,2.0,11,2400777820800
F,,4,F4,half,2.0,11,2400777820800
F,,4,F4,half,2.0,12,2400777820800
E,,4,E4,half,2.0,12,2400777820800
D,,4,D4,half,2.0,12,2400777820800
D,,4,D4,half,2.0,12,2400777820800
C,,4,C4,breve,8.0,13,2400777820800
F,,4,F4,whole,4.0,14,2400777820800
C,,4,C4,half,2.0,14,2400777820800
F,,4,F4,whole,4.0,15,2400777820800
G,,4,G4,half,2.0,15,2400777820800
rest,,,rest,half,2.0,15,2400777820800
A,,4,A4,whole,6.0,16,2400777820800
rest,,,rest,half,2.0,16,2400777820800
G,,4,G4,whole,6.0,17,2400777820800
F,,4,F4,half,2.0,17,2400777820800
F,,4,F4,half,2.0,18,2400777820800
C,,4,C4,half,2.0,18,2400777820800
F,,4,F4,whole,4.0,19,2400777820800
G,,4,G4,half,2.0,19,2400777820800
rest,,,rest,half,2.0,19,2400777820800
A,,4,A4,whole,4.0,20,2400777820800
B,-1,4,B[-1]4,half,2.0,20,2400777820800
rest,,,rest,half,2.0,20,2400777820800
C,,5,C5,whole,4.0,21,2400777820800
C,,5,C5,half,2.0,21,2400777820800
rest,,,rest,half,2.0,21,2400777820800
B,-1,4,B[-1]4,whole,4.0,22,2400777820800
A,,4,A4,half,2.0,22,2400777820800
rest,,,rest,half,2.0,22,2400777820800
B,-1,4,B[-1]4,whole,4.0,23,2400777820800
G,,4,G4,half,2.0,23,2400777820800
rest,,,rest,half,2.0,23,2400777820800
F,,4,F4,whole,6.0,24,2400777820800
rest,,,rest,half,2.0,24,2400777820800
F,,4,F4,whole,6.0,25,2400777820800
rest,,,rest,half,2.0,25,2400777820800
