step,alteration,octave,pitch,type,duration,measureCount,voice
C,,4,C4,whole,4.0,0,1329825883824
D,,4,D4,half,2.0,0,1329825883824
D,,4,D4,half,2.0,0,1329825883824
C,,4,C4,half,2.0,1,1329825883824
F,,4,F4,half,2.0,1,1329825883824
D,,4,D4,half,2.0,1,1329825883824
E,,4,E4,half,2.0,1,1329825883824
F,,4,F4,whole,4.0,2,1329825883824
Rest,,,Rest,half,2.0,2,1329825883824
F,,4,F4,half,2.0,2,1329825883824
D,,4,D4,whole,4.0,3,1329825883824
E,,4,E4,whole,4.0,3,1329825883824
F,,4,F4,whole,4.0,4,1329825883824
G,,4,G4,half,2.0,4,1329825883824
E,,4,E4,half,2.0,4,1329825883824
E,,4,E4,half,2.0,5,1329825883824
D,,4,D4,quarter,1.0,5,1329825883824
C,,4,C4,quarter,1.0,5,1329825883824
D,,4,D4,whole,4.0,5,1329825883824
C,,4,C4,whole,4.0,6,1329825883824
Rest,,,Rest,whole,4.0,6,1329825883824
C,,4,C4,whole,4.0,7,1329825883824
D,,4,D4,half,2.0,7,1329825883824
D,,4,D4,half,2.0,7,1329825883824
C,,4,C4,half,2.0,8,1329825883824
F,,4,F4,half,2.0,8,1329825883824
D,,4,D4,half,2.0,8,1329825883824
E,,4,E4,half,2.0,8,1329825883824
F,,4,F4,whole,4.0,9,1329825883824
Rest,,,Rest,half,2.0,9,1329825883824
F,,4,F4,half,2.0,9,1329825883824
D,,4,D4,whole,4.0,10,1329825883824
E,,4,E4,whole,4.0,10,1329825883824
F,,4,F4,whole,4.0,11,1329825883824
G,,4,G4,half,2.0,11,1329825883824
E,,4,E4,half,2.0,11,1329825883824
E,,4,E4,half,2.0,12,1329825883824
D,,4,D4,quarter,1.0,12,1329825883824
C,,4,C4,quarter,1.0,12,1329825883824
D,,4,D4,whole,4.0,12,1329825883824
C,,4,C4,whole,4.0,13,1329825883824
Rest,,,Rest,half,2.0,13,1329825883824
F,,4,F4,half,2.0,13,1329825883824
D,,4,D4,whole,4.0,14,1329825883824
E,,4,E4,half,2.0,14,1329825883824
F,,4,F4,half,2.0,14,1329825883824
F,,4,F4,half,2.0,15,1329825883824
C,,4,C4,whole,4.0,15,1329825883824
D,,4,D4,half,2.0,15,1329825883824
D,,4,D4,half,2.0,16,1329825883824
C,,4,C4,half,2.0,16,1329825883824
B,-1,3,B[-1]3,whole,4.0,16,1329825883824
A,,3,A3,whole,4.0,17,1329825883824
Rest,,,Rest,half,2.0,17,1329825883824
F,,3,F3,half,2.0,17,1329825883824
C,,4,C4,whole,4.0,18,1329825883824
D,,4,D4,whole,4.0,18,1329825883824
E,,4,E4,whole,4.0,19,1329825883824
F,,4,F4,whole,4.0,19,1329825883824
G,,4,G4,half,3.0,20,1329825883824
F,,4,F4,quarter,1.0,20,1329825883824
E,,4,E4,whole,4.0,20,1329825883824
D,,4,D4,whole,4.0,21,1329825883824
Rest,,,Rest,half,2.0,21,1329825883824
F,,4,F4,half,2.0,21,1329825883824
E,,4,E4,whole,4.0,22,1329825883824
D,,4,D4,whole,4.0,22,1329825883824
C,,4,C4,whole,4.0,23,1329825883824
Rest,,,Rest,half,2.0,23,1329825883824
D,,4,D4,half,2.0,23,1329825883824
D,,4,D4,half,2.0,24,1329825883824
C,,4,C4,half,2.0,24,1329825883824
B,-1,3,B[-1]3,half,2.0,24,1329825883824
B,,3,B3,half,2.0,24,1329825883824
A,,3,A3,whole,4.0,25,1329825883824
Rest,,,Rest,whole,4.0,25,1329825883824
F,,3,F3,quarter,1.0,26,1329825883824
G,,3,G3,quarter,1.0,26,1329825883824
A,,3,A3,quarter,1.0,26,1329825883824
B,-1,3,B[-1]3,quarter,1.0,26,1329825883824
C,,4,C4,half,2.0,26,1329825883824
C,,4,C4,half,2.0,26,1329825883824
D,,4,D4,half,2.0,27,1329825883824
F,,4,F4,half,2.0,27,1329825883824
E,,4,E4,half,2.0,27,1329825883824
D,,4,D4,half,2.0,27,1329825883824
D,,4,D4,quarter,1.0,28,1329825883824
C,,4,C4,quarter,1.0,28,1329825883824
C,,4,C4,half,3.0,28,1329825883824
B,,3,B3,eighth,0.5,28,1329825883824
A,,3,A3,eighth,0.5,28,1329825883824
B,,3,B3,half,2.0,28,1329825883824
C,,4,C4,whole,4.0,29,1329825883824
Rest,,,Rest,whole,4.0,29,1329825883824
