step,alteration,octave,pitch,type,duration,measureCount,voice
D,,4,D4,half,2.0,0,1329830722432
G,,4,G4,half,2.0,1,1329830722432
A,,4,A4,quarter,1.5,1,1329830722432
G,,4,G4,eighth,0.5,1,1329830722432
E,,4,E4,half,2.0,1,1329830722432
F,,4,F4,half,2.0,1,1329830722432
D,,4,D4,half,2.0,2,1329830722432
E,,4,E4,quarter,1.0,2,1329830722432
F,,4,F4,quarter,1.0,2,1329830722432
G,,4,G4,half,2.0,2,1329830722432
D,,4,D4,half,2.0,2,1329830722432
C,,4,C4,half,2.0,3,1329830722432
G,,4,G4,half,2.0,3,1329830722432
A,,4,A4,quarter,1.0,3,1329830722432
A,,4,A4,quarter,1.0,3,1329830722432
F,,4,F4,quarter,1.0,3,1329830722432
F,,4,F4,quarter,1.0,3,1329830722432
G,,4,G4,quarter,1.0,4,1329830722432
G,,4,G4,quarter,1.0,4,1329830722432
F,,4,F4,half,2.0,4,1329830722432
Rest,,,Rest,half,2.0,4,1329830722432
E,,4,E4,half,2.0,4,1329830722432
F,,4,F4,half,3.0,5,1329830722432
G,,4,G4,quarter,1.0,5,1329830722432
F,,4,F4,half,2.0,5,1329830722432
D,,4,D4,quarter,1.0,5,1329830722432
E,,4,E4,quarter,1.0,5,1329830722432
E,,4,E4,quarter,1.0,6,1329830722432
C,,4,C4,quarter,1.0,6,1329830722432
B,,3,B3,quarter,1.0,6,1329830722432
C,,4,C4,quarter,1.0,6,1329830722432
E,,4,E4,quarter,1.0,6,1329830722432
F,,4,F4,quarter,1.0,6,1329830722432
D,,4,D4,eighth,0.5,6,1329830722432
C,,4,C4,eighth,0.5,6,1329830722432
B,,3,B3,quarter,1.0,6,1329830722432
C,,4,C4,whole,4.0,7,1329830722432
Rest,,,Rest,half,2.0,7,1329830722432
Rest,,,Rest,half,2.0,7,1329830722432
