step,alteration,octave,pitch,type,duration,measureCount,voice
C,0,5,C5,half,2.0,0,1329831425600
C,0,5,C5,whole,4.0,1,1329831425600
B,,4,B4,whole,4.0,1,1329831425600
A,,4,A4,whole,6.0,2,1329831425600
D,0,5,D5,half,2.0,2,1329831425600
D,0,5,D5,half,3.0,3,1329831425600
B,,4,B4,quarter,1.0,3,1329831425600
C,0,5,C5,half,2.0,3,1329831425600
A,,4,A4,half,2.0,3,1329831425600
G,0,4,G4,whole,4.0,4,1329831425600
Rest,,,Rest,half,2.0,4,1329831425600
G,1,4,G[1]4,half,2.0,4,1329831425600
C,0,5,C5,whole,4.0,5,1329831425600
B,,4,B4,whole,4.0,5,1329831425600
A,,4,A4,whole,4.0,6,1329831425600
E,,4,E4,whole,4.0,6,1329831425600
G,0,4,G4,half,2.0,7,1329831425600
G,1,4,G[1]4,half,2.0,7,1329831425600
F,0,4,F4,half,2.0,7,1329831425600
F,1,4,F[1]4,half,2.0,7,1329831425600
E,,4,E4,whole,4.0,8,1329831425600
Rest,,,Rest,half,2.0,8,1329831425600
E,,4,E4,half,2.0,8,1329831425600
E,,4,E4,whole,4.0,9,1329831425600
E,,4,E4,whole,4.0,9,1329831425600
G,0,4,G4,whole,6.0,10,1329831425600
F,0,4,F4,half,2.0,10,1329831425600
E,,4,E4,whole,4.0,11,1329831425600
D,0,4,D4,whole,4.0,11,1329831425600
C,0,4,C4,whole,4.0,12,1329831425600
Rest,,,Rest,half,2.0,12,1329831425600
E,,4,E4,half,2.0,12,1329831425600
G,0,4,G4,half,2.0,13,1329831425600
G,1,4,G[1]4,half,2.0,13,1329831425600
G,1,4,G[1]4,whole,4.0,13,1329831425600
G,0,4,G4,half,2.0,14,1329831425600
G,1,4,G[1]4,half,2.0,14,1329831425600
G,1,4,G[1]4,whole,4.0,14,1329831425600
A,,4,A4,whole,6.0,15,1329831425600
A,,4,A4,half,2.0,15,1329831425600
A,,4,A4,whole,4.0,16,1329831425600
Rest,,,Rest,half,2.0,16,1329831425600
B,,4,B4,half,2.0,16,1329831425600
C,0,5,C5,half,2.0,17,1329831425600
C,1,5,C[1]5,half,2.0,17,1329831425600
B,,4,B4,whole,4.0,17,1329831425600
A,,4,A4,whole,4.0,18,1329831425600
E,,4,E4,whole,4.0,18,1329831425600
G,0,4,G4,whole,4.0,19,1329831425600
F,0,4,F4,whole,4.0,19,1329831425600
E,,4,E4,whole,6.0,20,1329831425600
Rest,,,Rest,half,2.0,20,1329831425600
