step,alteration,octave,pitch,type,duration,measureCount,voice
F,,4,F4,whole,6.0,0,1329830723440
E,,4,E4,quarter,1.0,0,1329830723440
D,,4,D4,quarter,1.0,0,1329830723440
C,,4,C4,half,2.0,1,1329830723440
F,,4,F4,whole,4.0,1,1329830723440
E,,4,E4,half,2.0,1,1329830723440
F,,4,F4,half,3.0,2,1329830723440
G,,4,G4,quarter,1.0,2,1329830723440
A,,4,A4,half,2.0,2,1329830723440
F,,4,F4,half,2.0,2,1329830723440
G,,4,G4,half,2.0,3,1329830723440
A,,4,A4,half,2.0,3,1329830723440
B,-1,4,B[-1]4,whole,4.0,3,1329830723440
A,,4,A4,whole,4.0,4,1329830723440
Rest,,,Rest,half,2.0,4,1329830723440
A,,4,A4,half,2.0,4,1329830723440
A,,4,A4,half,2.0,5,1329830723440
G,,4,G4,half,2.0,5,1329830723440
A,,4,A4,half,2.0,5,1329830723440
B,-1,4,B[-1]4,half,2.0,5,1329830723440
C,,5,C5,whole,4.0,6,1329830723440
B,-1,4,B[-1]4,half,2.0,6,1329830723440
A,,4,A4,half,2.0,6,1329830723440
A,,4,A4,half,2.0,7,1329830723440
G,,4,G4,quarter,1.0,7,1329830723440
F,,4,F4,quarter,1.0,7,1329830723440
G,,4,G4,half,2.0,7,1329830723440
G,,4,G4,half,2.0,7,1329830723440
F,,4,F4,breve,8.0,8,1329830723440
Rest,,,Rest,half,2.0,9,1329830723440
A,,4,A4,half,2.0,9,1329830723440
A,,4,A4,half,2.0,9,1329830723440
G,,4,G4,half,2.0,9,1329830723440
F,,4,F4,half,2.0,10,1329830723440
E,,4,E4,half,2.0,10,1329830723440
D,,4,D4,whole,4.0,10,1329830723440
C,,4,C4,whole,4.0,11,1329830723440
Rest,,,Rest,half,2.0,11,1329830723440
C,,4,C4,half,2.0,11,1329830723440
F,,4,F4,half,2.0,12,1329830723440
F,,4,F4,half,2.0,12,1329830723440
G,,4,G4,half,2.0,12,1329830723440
A,,4,A4,half,2.0,12,1329830723440
B,-1,4,B[-1]4,half,2.0,13,1329830723440
A,,4,A4,half,3.0,13,1329830723440
G,,4,G4,quarter,1.0,13,1329830723440
F,,4,F4,half,2.0,13,1329830723440
G,,4,G4,half,2.0,14,1329830723440
A,,4,A4,half,2.0,14,1329830723440
B,-1,4,B[-1]4,whole,4.0,14,1329830723440
A,,4,A4,whole,4.0,15,1329830723440
Rest,,,Rest,half,2.0,15,1329830723440
A,,4,A4,half,2.0,15,1329830723440
A,,4,A4,half,2.0,16,1329830723440
G,,4,G4,half,2.0,16,1329830723440
A,,4,A4,half,2.0,16,1329830723440
B,-1,4,B[-1]4,half,2.0,16,1329830723440
C,,5,C5,whole,4.0,17,1329830723440
B,-1,4,B[-1]4,half,2.0,17,1329830723440
A,,4,A4,half,2.0,17,1329830723440
A,,4,A4,half,2.0,18,1329830723440
G,,4,G4,quarter,1.0,18,1329830723440
F,,4,F4,quarter,1.0,18,1329830723440
G,,4,G4,whole,4.0,18,1329830723440
F,,4,F4,breve,8.0,19,1329830723440
