step,alteration,octave,pitch,type,duration,measureCount,voice
A,,4,A4,quarter,1.0,0,1329831413072
A,,4,A4,quarter,1.0,1,1329831413072
A,,4,A4,quarter,1.0,1,1329831413072
A,,4,A4,quarter,1.0,1,1329831413072
E,,4,E4,quarter,1.0,1,1329831413072
A,,4,A4,eighth,0.5,2,1329831413072
G,1,4,G[1]4,eighth,0.5,2,1329831413072
A,,4,A4,eighth,0.5,2,1329831413072
B,,4,B4,eighth,0.5,2,1329831413072
C,0,5,C5,quarter,1.0,2,1329831413072
B,,4,B4,quarter,1.0,2,1329831413072
A,,4,A4,half,2.0,3,1329831413072
Rest,,,Rest,quarter,1.0,3,1329831413072
A,,4,A4,quarter,1.0,3,1329831413072
B,,4,B4,quarter,1.0,4,1329831413072
B,,4,B4,quarter,1.0,4,1329831413072
E,,5,E5,quarter,1.0,4,1329831413072
B,,4,B4,quarter,1.0,4,1329831413072
C,0,5,C5,half,2.0,5,1329831413072
B,,4,B4,quarter,1.0,5,1329831413072
A,,4,A4,quarter,1.0,5,1329831413072
A,,4,A4,quarter,1.0,6,1329831413072
A,,4,A4,quarter,1.0,6,1329831413072
A,,4,A4,quarter,1.0,6,1329831413072
E,,4,E4,quarter,1.0,6,1329831413072
A,,4,A4,eighth,0.5,7,1329831413072
G,1,4,G[1]4,eighth,0.5,7,1329831413072
A,,4,A4,eighth,0.5,7,1329831413072
B,,4,B4,eighth,0.5,7,1329831413072
C,0,5,C5,quarter,1.0,7,1329831413072
B,,4,B4,quarter,1.0,7,1329831413072
A,,4,A4,half,2.0,8,1329831413072
Rest,,,Rest,quarter,1.0,8,1329831413072
A,,4,A4,quarter,1.0,8,1329831413072
B,,4,B4,quarter,1.0,9,1329831413072
B,,4,B4,quarter,1.0,9,1329831413072
E,,5,E5,quarter,1.0,9,1329831413072
B,,4,B4,quarter,1.0,9,1329831413072
C,0,5,C5,half,2.0,10,1329831413072
B,,4,B4,half,2.0,10,1329831413072
Rest,,,Rest,quarter,1.0,11,1329831413072
B,,4,B4,quarter,1.0,11,1329831413072
C,1,5,C[1]5,quarter,1.0,11,1329831413072
B,,4,B4,quarter,1.0,11,1329831413072
E,,5,E5,quarter,1.0,12,1329831413072
D,,5,D5,quarter,1.0,12,1329831413072
C,0,5,C5,quarter,1.0,12,1329831413072
B,,4,B4,quarter,1.0,12,1329831413072
A,,4,A4,half,2.0,13,1329831413072
Rest,,,Rest,quarter,1.0,13,1329831413072
B,,4,B4,quarter,1.0,13,1329831413072
G,0,4,G4,quarter,1.0,14,1329831413072
E,,4,E4,quarter,1.0,14,1329831413072
B,,4,B4,quarter,1.0,14,1329831413072
A,,4,A4,quarter,1.0,14,1329831413072
G,0,4,G4,quarter,1.0,15,1329831413072
F,1,4,F[1]4,eighth,0.5,15,1329831413072
E,,4,E4,eighth,0.5,15,1329831413072
F,1,4,F[1]4,half,2.0,15,1329831413072
E,,4,E4,half,2.0,16,1329831413072
Rest,,,Rest,quarter,1.0,16,1329831413072
E,,4,E4,quarter,1.0,16,1329831413072
E,,4,E4,quarter,1.0,17,1329831413072
E,,4,E4,quarter,1.0,17,1329831413072
B,,4,B4,quarter,1.0,17,1329831413072
B,,4,B4,quarter,1.0,17,1329831413072
G,0,4,G4,quarter,1.0,18,1329831413072
F,1,4,F[1]4,quarter,1.0,18,1329831413072
E,,4,E4,half,2.0,18,1329831413072
Rest,,,Rest,quarter,1.0,19,1329831413072
E,,5,E5,quarter,1.0,19,1329831413072
E,,5,E5,quarter,1.0,19,1329831413072
E,,5,E5,quarter,1.0,19,1329831413072
B,,4,B4,quarter,1.0,20,1329831413072
E,,5,E5,quarter,1.0,20,1329831413072
D,,5,D5,quarter,1.0,20,1329831413072
C,0,5,C5,quarter,1.0,20,1329831413072
B,,4,B4,half,2.0,21,1329831413072
Rest,,,Rest,quarter,1.0,21,1329831413072
E,,5,E5,quarter,1.0,21,1329831413072
C,0,5,C5,quarter,1.0,22,1329831413072
B,,4,B4,quarter,1.0,22,1329831413072
D,,5,D5,quarter,1.0,22,1329831413072
C,1,5,C[1]5,quarter,1.0,22,1329831413072
B,,4,B4,half,2.0,23,1329831413072
A,,4,A4,half,2.0,23,1329831413072
