step,alteration,octave,pitch,type,duration,measureCount,voice
F,,5,F5,half,2.0,0,1329832068048
E,,5,E5,half,2.0,0,1329832068048
D,,5,D5,half,2.0,0,1329832068048
C,,5,C5,whole,4.0,1,1329832068048
A,,4,A4,half,2.0,1,1329832068048
B,-1,4,B[-1]4,half,2.0,2,1329832068048
C,,5,C5,half,2.0,2,1329832068048
D,,5,D5,half,2.0,2,1329832068048
C,,5,C5,whole,4.0,3,1329832068048
F,,5,F5,half,2.0,3,1329832068048
F,,5,F5,half,3.0,4,1329832068048
E,,5,E5,quarter,1.0,4,1329832068048
D,,5,D5,half,2.0,4,1329832068048
C,,5,C5,whole,4.0,5,1329832068048
D,,5,D5,half,2.0,5,1329832068048
E,,5,E5,half,2.0,6,1329832068048
F,,5,F5,half,2.0,6,1329832068048
E,,5,E5,half,2.0,6,1329832068048
F,,5,F5,whole,4.0,7,1329832068048
Rest,,,Rest,half,2.0,7,1329832068048
D,,5,D5,half,2.0,8,1329832068048
C,,5,C5,half,2.0,8,1329832068048
C,,5,C5,half,2.0,8,1329832068048
A,,4,A4,whole,4.0,9,1329832068048
Rest,,,Rest,half,2.0,9,1329832068048
D,,5,D5,half,2.0,10,1329832068048
C,,5,C5,half,2.0,10,1329832068048
C,,5,C5,half,2.0,10,1329832068048
A,,4,A4,whole,4.0,11,1329832068048
B,-1,4,B[-1]4,half,2.0,11,1329832068048
G,,4,G4,whole,4.0,12,1329832068048
A,,4,A4,half,2.0,12,1329832068048
F,,4,F4,half,2.0,13,1329832068048
F,,5,F5,quarter,1.0,13,1329832068048
E,,5,E5,quarter,1.0,13,1329832068048
D,,5,D5,quarter,1.0,13,1329832068048
C,,5,C5,quarter,1.0,13,1329832068048
B,0,4,B4,half,2.0,14,1329832068048
C,,5,C5,half,2.0,14,1329832068048
B,-1,4,B[-1]4,half,2.0,14,1329832068048
C,,5,C5,whole,4.0,15,1329832068048
Rest,,,Rest,half,2.0,15,1329832068048
C,,5,C5,half,2.0,16,1329832068048
E,,5,E5,half,2.0,16,1329832068048
F,,5,F5,half,2.0,16,1329832068048
D,,5,D5,whole,4.0,17,1329832068048
E,,5,E5,half,2.0,17,1329832068048
C,,5,C5,half,2.0,18,1329832068048
D,,5,D5,quarter,1.0,18,1329832068048
E,,5,E5,quarter,1.0,18,1329832068048
F,,5,F5,half,2.0,18,1329832068048
E,,5,E5,whole,6.0,19,1329832068048
F,,5,F5,half,3.0,20,1329832068048
E,,5,E5,quarter,1.0,20,1329832068048
D,,5,D5,half,2.0,20,1329832068048
C,,5,C5,whole,4.0,21,1329832068048
D,,5,D5,half,2.0,21,1329832068048
G,,4,G4,half,2.0,22,1329832068048
F,,4,F4,half,2.0,22,1329832068048
G,,4,G4,half,2.0,22,1329832068048
A,,4,A4,whole,6.0,23,1329832068048
C,,5,C5,half,2.0,24,1329832068048
E,,5,E5,half,2.0,24,1329832068048
F,,5,F5,half,2.0,24,1329832068048
D,,5,D5,whole,4.0,25,1329832068048
E,,5,E5,half,2.0,25,1329832068048
C,,5,C5,half,2.0,26,1329832068048
D,,5,D5,quarter,1.0,26,1329832068048
E,,5,E5,quarter,1.0,26,1329832068048
F,,5,F5,half,2.0,26,1329832068048
E,,5,E5,whole,6.0,27,1329832068048
F,,5,F5,half,3.0,28,1329832068048
E,,5,E5,quarter,1.0,28,1329832068048
D,,5,D5,half,2.0,28,1329832068048
C,,5,C5,whole,4.0,29,1329832068048
D,,5,D5,half,2.0,29,1329832068048
G,,4,G4,half,2.0,30,1329832068048
F,,4,F4,half,2.0,30,1329832068048
G,,4,G4,half,2.0,30,1329832068048
A,,4,A4,whole,6.0,31,1329832068048
