step,alteration,octave,pitch,type,duration,measureCount,voice
F,,4,F4,half,2.0,0,1329831425840
F,,4,F4,half,2.0,1,1329831425840
C,,5,C5,half,2.0,1,1329831425840
C,,5,C5,half,2.0,1,1329831425840
A,,4,A4,half,2.0,1,1329831425840
C,,5,C5,whole,4.0,2,1329831425840
C,,5,C5,half,2.0,2,1329831425840
B,-1,4,B[-1]4,half,2.0,2,1329831425840
A,,4,A4,half,2.0,3,1329831425840
G,,4,G4,half,2.0,3,1329831425840
A,,4,A4,half,2.0,3,1329831425840
B,-1,4,B[-1]4,half,2.0,3,1329831425840
G,,4,G4,whole,4.0,4,1329831425840
F,,4,F4,half,2.0,4,1329831425840
F,,4,F4,half,2.0,4,1329831425840
A,,4,A4,half,2.0,5,1329831425840
G,,4,G4,half,2.0,5,1329831425840
A,,4,A4,half,2.0,5,1329831425840
B,-1,4,B[-1]4,half,2.0,5,1329831425840
C,,5,C5,whole,4.0,6,1329831425840
G,,4,G4,half,2.0,6,1329831425840
G,,4,G4,half,2.0,6,1329831425840
A,,4,A4,half,2.0,7,1329831425840
G,,4,G4,half,2.0,7,1329831425840
A,,4,A4,half,2.0,7,1329831425840
B,-1,4,B[-1]4,half,2.0,7,1329831425840
C,,5,C5,whole,4.0,8,1329831425840
G,,4,G4,half,2.0,8,1329831425840
A,,4,A4,half,2.0,8,1329831425840
F,,4,F4,whole,6.0,9,1329831425840
Rest,,,Rest,half,2.0,9,1329831425840
