step,alteration,octave,pitch,type,duration,measureCount,voice
G,,4,G4,half,2.0,0,1329830721184
G,,4,G4,half,2.0,0,1329830721184
G,,4,G4,half,2.0,0,1329830721184
D,,5,D5,half,2.0,1,1329830721184
D,,5,D5,half,2.0,1,1329830721184
C,,5,C5,half,2.0,1,1329830721184
C,,5,C5,half,2.0,1,1329830721184
D,,5,D5,whole,4.0,2,1329830721184
Rest,,,Rest,half,2.0,2,1329830721184
D,,5,D5,half,2.0,2,1329830721184
G,,4,G4,half,2.0,3,1329830721184
A,,4,A4,half,2.0,3,1329830721184
B,-1,4,B[-1]4,half,2.0,3,1329830721184
C,,5,C5,half,2.0,3,1329830721184
A,,4,A4,whole,4.0,4,1329830721184
A,,4,A4,whole,4.0,4,1329830721184
Rest,,,Rest,half,2.0,5,1329830721184
G,,4,G4,half,2.0,5,1329830721184
G,,4,G4,half,2.0,5,1329830721184
G,,4,G4,half,2.0,5,1329830721184
D,,5,D5,half,2.0,6,1329830721184
D,,5,D5,half,2.0,6,1329830721184
C,,5,C5,half,2.0,6,1329830721184
C,,5,C5,half,2.0,6,1329830721184
D,,5,D5,whole,4.0,7,1329830721184
Rest,,,Rest,half,2.0,7,1329830721184
D,,5,D5,half,2.0,7,1329830721184
G,,4,G4,half,2.0,8,1329830721184
A,,4,A4,half,2.0,8,1329830721184
B,-1,4,B[-1]4,half,2.0,8,1329830721184
C,,5,C5,half,2.0,8,1329830721184
A,,4,A4,whole,4.0,9,1329830721184
A,,4,A4,whole,4.0,9,1329830721184
Rest,,,Rest,half,2.0,10,1329830721184
A,,4,A4,half,2.0,10,1329830721184
F,0,4,F4,half,2.0,10,1329830721184
G,,4,G4,half,2.0,10,1329830721184
A,,4,A4,half,2.0,11,1329830721184
B,-1,4,B[-1]4,half,2.0,11,1329830721184
C,,5,C5,half,2.0,11,1329830721184
A,,4,A4,half,2.0,11,1329830721184
G,,4,G4,half,2.0,12,1329830721184
G,,4,G4,half,2.0,12,1329830721184
A,,4,A4,half,2.0,12,1329830721184
A,,4,A4,half,2.0,12,1329830721184
F,0,4,F4,half,2.0,13,1329830721184
F,1,4,F[1]4,half,2.0,13,1329830721184
G,,4,G4,whole,4.0,13,1329830721184
D,,4,D4,whole,4.0,14,1329830721184
Rest,,,Rest,half,2.0,14,1329830721184
D,,4,D4,half,2.0,14,1329830721184
F,0,4,F4,half,2.0,15,1329830721184
G,,4,G4,half,2.0,15,1329830721184
A,,4,A4,half,2.0,15,1329830721184
B,-1,4,B[-1]4,half,2.0,15,1329830721184
C,,5,C5,half,2.0,16,1329830721184
A,,4,A4,half,2.0,16,1329830721184
G,,4,G4,half,2.0,16,1329830721184
G,,4,G4,half,2.0,16,1329830721184
B,-1,4,B[-1]4,half,2.0,17,1329830721184
C,,5,C5,half,2.0,17,1329830721184
D,,5,D5,half,2.0,17,1329830721184
C,,5,C5,half,2.0,17,1329830721184
A,,4,A4,whole,4.0,18,1329830721184
C,,5,C5,half,2.0,18,1329830721184
B,-1,4,B[-1]4,half,2.0,18,1329830721184
G,,4,G4,whole,4.0,19,1329830721184
B,-1,4,B[-1]4,half,2.0,19,1329830721184
A,,4,A4,half,2.0,19,1329830721184
F,1,4,F[1]4,whole,4.0,20,1329830721184
G,,4,G4,whole,4.0,20,1329830721184
Rest,,,Rest,half,2.0,21,1329830721184
Rest,,,Rest,whole,6.0,21,1329830721184
