step,alteration,octave,pitch,type,duration,measureCount,voice
E,,4,E4,whole,4.0,0,1329799966112
E,,4,E4,whole,4.0,0,1329799966112
F,,4,F4,whole,4.0,1,1329799966112
E,,4,E4,half,2.0,1,1329799966112
D,,4,D4,half,2.0,1,1329799966112
E,,4,E4,half,2.0,2,1329799966112
F,,4,F4,half,2.0,2,1329799966112
D,,4,D4,whole,4.0,2,1329799966112
C,,4,C4,whole,4.0,3,1329799966112
A,,4,A4,whole,4.0,3,1329799966112
G,,4,G4,whole,4.0,4,1329799966112
A,,4,A4,half,2.0,4,1329799966112
B,,4,B4,half,2.0,4,1329799966112
C,,5,C5,whole,4.0,5,1329799966112
G,,4,G4,whole,4.0,5,1329799966112
A,,4,A4,half,2.0,6,1329799966112
F,,4,F4,whole,4.0,6,1329799966112
D,,4,D4,half,2.0,6,1329799966112
C,,4,C4,breve,8.0,7,1329799966112
