step,alteration,octave,pitch,type,duration,noteCount,measureCount,partCount
D,,5,D5,whole,40320,2,1,6
D,,5,D5,whole,40320,3,1,6
D,,5,D5,whole,40320,4,1,6
F,0,5,F5,whole,60480,1,2,6
E,,5,E5,half,20160,2,2,6
D,,5,D5,whole,40320,3,2,6
E,,5,E5,whole,40320,1,3,6
F,0,5,F5,breve,80640,2,3,6
G,,5,G5,breve,80640,1,4,6
G,,5,G5,whole,40320,2,4,6
F,0,5,F5,whole,40320,1,5,6
E,,5,E5,whole,40320,2,5,6
D,,5,D5,whole,40320,3,5,6
C,1,5,C[1]5,whole,40320,1,6,6
D,,5,D5,breve,80640,2,6,6
E,,5,E5,breve,120960,1,7,6
D,,5,D5,whole,40320,1,8,6
D,,5,D5,whole,40320,2,8,6
D,,5,D5,whole,40320,3,8,6
F,0,5,F5,whole,60480,1,9,6
E,,5,E5,half,20160,2,9,6
D,,5,D5,whole,40320,3,9,6
E,,5,E5,whole,40320,1,10,6
F,0,5,F5,breve,80640,2,10,6
G,,5,G5,breve,80640,1,11,6
G,,5,G5,whole,40320,2,11,6
F,0,5,F5,whole,40320,1,12,6
E,,5,E5,whole,40320,2,12,6
D,,5,D5,whole,40320,3,12,6
C,1,5,C[1]5,whole,40320,1,13,6
D,,5,D5,breve,80640,2,13,6
E,,5,E5,breve,80640,1,14,6
D,,5,D5,whole,40320,2,14,6
D,,5,D5,breve,80640,1,15,6
D,,5,D5,whole,40320,2,15,6
B,-1,4,B[-1]4,breve,80640,1,16,6
B,,4,B4,whole,40320,2,16,6
C,0,5,C5,breve,80640,1,17,6
B,-1,4,B[-1]4,whole,40320,2,17,6
A,,4,A4,breve,80640,1,18,6
A,,4,A4,whole,40320,2,18,6
B,-1,4,B[-1]4,whole,40320,1,19,6
B,,4,B4,whole,40320,2,19,6
C,0,5,C5,whole,40320,3,19,6
D,,5,D5,whole,60480,1,20,6
C,0,5,C5,half,20160,2,20,6
B,-1,4,B[-1]4,whole,40320,3,20,6
A,,4,A4,whole,40320,1,21,6
D,,5,D5,breve,80640,2,21,6
C,0,5,C5,breve,80640,1,22,6
D,,5,D5,whole,40320,2,22,6
C,0,5,C5,whole,60480,1,23,6
B,-1,4,B[-1]4,half,20160,2,23,6
A,,4,A4,whole,40320,3,23,6
B,-1,4,B[-1]4,whole,40320,1,24,6
G,,4,G4,breve,80640,2,24,6
F,0,4,F4,breve,80640,1,25,6
D,,5,D5,whole,40320,2,25,6
D,,5,D5,breve,80640,1,26,6
D,,5,D5,whole,40320,2,26,6
B,-1,4,B[-1]4,breve,80640,1,27,6
B,,4,B4,whole,40320,2,27,6
C,0,5,C5,breve,80640,1,28,6
B,-1,4,B[-1]4,whole,40320,2,28,6
A,,4,A4,breve,80640,1,29,6
A,,4,A4,whole,40320,2,29,6
B,-1,4,B[-1]4,whole,40320,1,30,6
B,,4,B4,whole,40320,2,30,6
C,0,5,C5,whole,40320,3,30,6
D,,5,D5,whole,60480,1,31,6
C,0,5,C5,half,20160,2,31,6
B,-1,4,B[-1]4,whole,40320,3,31,6
A,,4,A4,whole,40320,1,32,6
D,,5,D5,breve,80640,2,32,6
C,0,5,C5,breve,80640,1,33,6
D,,5,D5,whole,40320,2,33,6
C,0,5,C5,whole,60480,1,34,6
B,-1,4,B[-1]4,half,20160,2,34,6
A,,4,A4,whole,40320,3,34,6
B,-1,4,B[-1]4,whole,40320,1,35,6
G,,4,G4,breve,80640,2,35,6
F,0,4,F4,breve,80640,1,36,6
B,-1,4,B[-1]4,whole,40320,2,36,6
A,,4,A4,whole,60480,1,37,6
G,,4,G4,half,20160,2,37,6
F,0,4,F4,whole,40320,3,37,6
G,,4,G4,whole,40320,1,38,6
E,,4,E4,breve,80640,2,38,6
D,,4,D4,breve,120960,1,39,6
