step,alteration,octave,pitch,type,duration,noteCount,measureCount,partCount
D,,4,D4,quarter,10080,2,1,6
G,,4,G4,quarter,10080,1,2,6
B,-1,4,B[-1]4,quarter,10080,2,2,6
A,,4,A4,eighth,5040,3,2,6
A,,4,A4,eighth,5040,4,2,6
D,,5,D5,quarter,10080,5,2,6
C,,5,C5,quarter,10080,1,3,6
B,-1,4,B[-1]4,quarter,10080,2,3,6
A,,4,A4,quarter,10080,3,3,6
D,,4,D4,quarter,10080,4,3,6
G,,4,G4,quarter,10080,1,4,6
B,-1,4,B[-1]4,quarter,10080,2,4,6
A,,4,A4,eighth,5040,3,4,6
A,,4,A4,eighth,5040,4,4,6
D,,5,D5,quarter,10080,5,4,6
C,,5,C5,quarter,10080,1,5,6
B,-1,4,B[-1]4,quarter,10080,2,5,6
A,,4,A4,quarter,15120,3,5,6
D,,5,D5,eighth,5040,4,5,6
D,,5,D5,quarter,10080,1,6,6
C,,5,C5,quarter,10080,2,6,6
D,,5,D5,quarter,10080,3,6,6
B,-1,4,B[-1]4,eighth,5040,4,6,6
A,,4,A4,eighth,5040,5,6,6
B,-1,4,B[-1]4,quarter,10080,1,7,6
G,,4,G4,quarter,10080,2,7,6
Rest,,,Rest,quarter,10080,3,7,6
Rest,,,Rest,quarter,10080,4,7,6
